ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrh
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2016,328091
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2016,324885
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2016,343553
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2016,335804
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2016,342064
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2016,280286
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2016,339510
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2017,342446
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2017,312557
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2017,347252
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2017,323300
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2017,347769
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2017,332476
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2017,319417
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2017,343607
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2017,328643
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2017,346176
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2017,333388
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2017,332822
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2018,351118
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2018,312674
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2018,348285
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2018,343251
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2018,362362
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2018,338532
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2018,331341
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2018,357053
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2018,324596
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2018,363001
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2018,337869
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2018,340062
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2019,357690
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2019,316421
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2019,349427
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2019,359537
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2019,357247
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2019,329358
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2019,352740
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2019,348686
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2019,338163
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2019,366678
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2019,338237
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2019,345242
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2020,360086
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2020,331607
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2020,325278
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2020,172062
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2020,205299
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2020,315356
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2020,337936
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2020,325654
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2020,323833
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2020,342710
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2020,313201
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2020,325841
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2021,317015
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2021,270993
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2021,356351
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2021,328110
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2021,322512
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2021,316190
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2021,330539
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2021,325590
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2021,321437
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2021,339175
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2021,321761
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2021,338234
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2022,303773
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2022,307143
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2022,338327
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2022,323330
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2022,323926
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2022,303103
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2022,311956
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2022,331529
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2022,317706
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2022,328776
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2022,311905
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2022,324836
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,1,2023,318362
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,2,2023,288790
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,3,2023,341235
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,4,2023,302665
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,5,2023,323035
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,6,2023,306988
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,7,2023,302021
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,8,2023,316468
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,9,2023,300628
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,10,2023,310422
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,11,2023,300281
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,urban_bus,MB,"Philadelphia, PA--NJ--DE--MD",DO,12,2023,296051
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2002,40098
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2002,36356
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2002,40169
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2002,39798
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2002,40665
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2002,38624
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2002,189047
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2002,189409
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2002,177151
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2002,189055
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2002,176683
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2002,186611
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2003,191726
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2003,173423
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2003,191354
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2003,192173
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2003,191726
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2003,187728
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2003,204413
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2003,200643
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2003,196505
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2003,205552
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2003,187497
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2003,203950
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2004,199202
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2004,186403
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2004,207661
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2004,200758
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2004,207556
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2004,209382
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2004,202123
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2004,213134
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2004,205295
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2004,209698
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2004,204036
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2004,211289
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2005,212155
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2005,195337
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2005,222623
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2005,212017
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2005,215268
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2005,214566
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2005,212721
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2005,222623
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2005,219955
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2005,212146
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2005,212017
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2005,219725
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2006,212017
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2006,195337
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2006,223189
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2006,206834
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2006,218384
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2006,215132
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2006,212155
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2006,222623
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2006,207778
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2006,220212
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2006,206645
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2006,211596
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,1,2007,222426
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,2,2007,198254
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,3,2007,218740
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,4,2007,210117
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,5,2007,218154
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,6,2007,211784
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,7,2007,235268
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,8,2007,243950
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,9,2007,224515
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,10,2007,242890
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,11,2007,229842
30030,Washington Metropolitan Area Transit Authority,WMATA,urban_rail,HR,"Washington--Arlington, DC--VA--MD",DO,12,2007,233331
