ntdid,agency,acronym,mode,ntd_mode,region,month,year,vrm
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",3,2022,1439989
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",4,2022,1394473
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",5,2022,1386674
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",6,2022,1316637
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",7,2022,1307411
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",8,2022,1407888
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",9,2022,1354976
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",10,2022,1409338
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",11,2022,1389573
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",12,2022,1423091
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",1,2023,1432662
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",2,2023,1295848
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",3,2023,1492393
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",4,2023,1397253
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",5,2023,1468344
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",6,2023,1419064
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",7,2023,1437534
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",8,2023,1474830
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",9,2023,1398882
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",10,2023,1461208
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",11,2023,1408357
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",12,2023,1426034.0909090908
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2002,1243103
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2002,1137912
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2002,1226914
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2002,1258627
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2002,1312477
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2002,1230252
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2002,1289811
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2002,1304705
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2002,1215829
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2002,1341060
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2002,1238543
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2002,1275598
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2003,1256519
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2003,1140966
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2003,1242583
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2003,1241750
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2003,1247398
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2003,1216630
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2003,1321973
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2003,1315675
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2003,1283001
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2003,1353197
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2003,1235702
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2003,1323385
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2004,1311523
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2004,1239024
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2004,1375496
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2004,1323732
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2004,1270367
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2004,1299476
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2004,1305661
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2004,1317473
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2004,1074178
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2004,1307153
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2004,1265522
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2004,1330534
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2005,1323092
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2005,1236649
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2005,1393223
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2005,1330713
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2005,1333020
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2005,1347319
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2005,1315765
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2005,1311157
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2005,1276772
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2005,1080358
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2005,1300070
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2005,1376044
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2006,1381240
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2006,1265056
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2006,1435979
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2006,1331135
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2006,1404762
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2006,1387452
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2006,1365910
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2006,1445549
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2006,1354814
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2006,1421765
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2006,1363705
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2006,1371556
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2007,1431720
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2007,1308509
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2007,1481445
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2007,1422663
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2007,1488933
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2007,1450081
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2007,1459285
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2007,1529120
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2007,1381884
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2007,1519418
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2007,1411377
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2007,1413952
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2008,1480910
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2008,1398838
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2008,1460104
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2008,1443549
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2008,1450992
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2008,1398783
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2008,1457115
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2008,1437031
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2008,1410038
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2008,1461188
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2008,1295341
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2008,1385766
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2009,1165854
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2009,1067157
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2009,1172177
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2009,1154262
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2009,1143392
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2009,1176221
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2009,1207499
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2009,1180992
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2009,1144696
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2009,1193603
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2009,1110649
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2009,1180375
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2010,1147434
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2010,1096514
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2010,1216166
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2010,1171873
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2010,1163460
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2010,1185607
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2010,1216938
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2010,1203586
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2010,1158660
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2010,1187934
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2010,1086182
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2010,1143217
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2011,1111607
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2011,1039299
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2011,1168992
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2011,1110143
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2011,1123355
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2011,1134620
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2011,1107360
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2011,1178231
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2011,1107181
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2011,1134798
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2011,1107747
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2011,1162237
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2012,1156419
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2012,1097944
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2012,1169544
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2012,1114157
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2012,1162434
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2012,1152126
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2012,1157443
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2012,1198580
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2012,1095086
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2012,1245831
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2012,1169418
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2012,1167163
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2013,1223455
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2013,1114472
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2013,1205687
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2013,1208175
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2013,1224525
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2013,1156954
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2013,1222888
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2013,1233935
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2013,1145879
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2013,1256679
