ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,vrm
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2009,30234411
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2009,29628469
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2009,29093911
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2009,29951371
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2009,28643294
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2009,30880779
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2010,29421709
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2010,27122778
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2010,30882144
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2010,29601118
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2010,29349066
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2010,29579439
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2010,29434909
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2010,29340941
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2010,28564757
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2010,29434128
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2010,28927217
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2010,28571343
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2011,29005614
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2011,26420378
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2011,29649173
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2011,28104316
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2011,28831464
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2011,28708590
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2011,28142666
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2011,28626433
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2011,28119122
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2011,29004364
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2011,28386352
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2011,29639430
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2012,28998013
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2012,27079656
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2012,29666211
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2012,28449839
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2012,29720164
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2012,29169630
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2012,29563418
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2012,30340771
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2012,28075344
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2012,26770292
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2012,25254835
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2012,28536484
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2013,29332345
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2013,26048614
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2013,28987700
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2013,28751974
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2013,29488188
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2013,28152728
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2013,29758860
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2013,29688793
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2013,27869048
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2013,29772971
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2013,27915136
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2013,29208960
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2014,29283817
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2014,26107871
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2014,28794437
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2014,28766609
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2014,28672570
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2014,28610078
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2014,29636014
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2014,29292867
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2014,28556701
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2014,29876489
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2014,27582756
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2014,29925921
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2015,28605870
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2015,26066143
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2015,29345108
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2015,28983703
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2015,28624438
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2015,28776466
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2015,29450127
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2015,28938680
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2015,28539205
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2015,29701248
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2015,28159634
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2015,30195419
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2016,28317186
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2016,27357178
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2016,30152273
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2016,28077175
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2016,28879843
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2016,28895498
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2016,28794699
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2016,30279216
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2016,28465060
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2016,28896837
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2016,28842186
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2016,30134383
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2017,29931407
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2017,26725210
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2017,29879976
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2017,28508674
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2017,29572493
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2017,28986127
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2017,29160896
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2017,30556944
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2017,28493698
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2017,29806812
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2017,28606989
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2017,29249959
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2018,29183626
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2018,26093852
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2018,29704458
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2018,28832353
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2018,29776274
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2018,28867292
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2018,29264363
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2018,29916210
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2018,27922641
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2018,30338265
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2018,28957996
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2018,29594853
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2019,30327093
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2019,26886901
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2019,29671248
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2019,29471907
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2019,30569903
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2019,29001734
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2019,30075337
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2019,30331038
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2019,28992254
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2019,30835970
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2019,28629739
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2019,29823247
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2020,30201519
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2020,27567532
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2020,26693297
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2020,17271230
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2020,23341957
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2020,27971200
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2020,29655074
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2020,28601699
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2020,28022466
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2020,29173106
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2020,27325632
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2020,28957365
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2021,28655245
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2021,24987938
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2021,29156814
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2021,28360017
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2021,27926250
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2021,27633544
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2021,28052327
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2021,27803120
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2021,26210260
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2021,27713468
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2021,27554268
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2021,27200265
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2022,26440708
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2022,25438902
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2022,29608923
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2022,27851673
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2022,28194789
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2022,28085688
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2022,28014217
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2022,29449296
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2022,28320025
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2022,28896794
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2022,28569319
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,12,2022,29329117
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,1,2023,29946327
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,2,2023,26366081
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,3,2023,29936080
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,4,2023,28247757
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,5,2023,29670328
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,6,2023,29006668
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,7,2023,28674254
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,8,2023,29359800
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,9,2023,27355672
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,10,2023,28866398
20008,New York City Transit,NYCT,urban_rail,HR,"New York--Jersey City--Newark, NY--NJ",DO,11,2023,28207030
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,1,2002,10203970
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,2,2002,9087182
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,3,2002,10096939
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,4,2002,10009637
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,5,2002,10228441
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,6,2002,9675338
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,7,2002,9961243
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,8,2002,9917066
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,9,2002,9629158
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,10,2002,10502714
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,11,2002,9704698
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,12,2002,10012401
20008,New York City Transit,NYCT,urban_bus,MB,"New York--Jersey City--Newark, NY--NJ",DO,1,2003,8806671
