ntdid,agency,acronym,mode,ntd_mode,region,type_of_svc,month,year,ridership
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2015,8480533
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2015,7880252
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2015,8442060
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2016,7834415
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2016,7546641
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2016,8670257
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2016,8664477
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2016,8756427
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2016,8872002
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2016,8548902
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2016,9226761
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2016,8636835
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2016,8784069
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2016,8636835
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2016,9019236
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2017,8756427
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2017,7927317
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2017,9226761
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2017,8302660
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2017,8855207
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2017,8738960
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2017,8418907
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2017,9088432
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2017,8302660
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2017,8855207
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2017,8505735
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2017,8652132
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2018,8855207
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2018,7806791
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2018,8885357
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2018,8761577
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2018,9121533
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2018,8761577
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2018,8884650
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2018,9358416
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2018,8311522
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2018,9358416
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2018,8761577
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2018,8671478
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2019,8884650
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2019,8041665
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2019,8908361
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2019,9836496
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2019,9993895
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2019,9405105
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2019,9993895
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2019,10018510
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2019,9765892
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2019,10221898
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2019,9405105
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2019,9765892
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2020,10504976
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2020,9512293
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2020,4873314
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2020,292484
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2020,662154
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2020,1537461
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2020,2330226
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2020,2523085
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2020,2885817
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2020,3071392
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2020,2733433
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2020,2558272
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2021,2405363
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2021,2071037
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2021,2937751
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2021,3091364
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2021,3571911
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2021,4577324
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2021,4897917
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2021,4795671
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2021,5314595
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2021,5426059
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2021,5217244
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2021,4861321
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2022,6834491
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2022,6193602
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2022,7075375
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2022,6744112
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2022,6834491
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2022,6821598
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2022,6757005
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2022,7075375
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2022,6701156
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2022,6877447
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2022,6701156
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,12,2022,6997889
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,1,2023,6301517
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,2,2023,5701879
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,3,2023,6624903
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,4,2023,6060580
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,5,2023,6463210
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,6,2023,6371126
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,7,2023,6152664
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,8,2023,6624903
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,9,2023,6060580
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,10,2023,6463210
20100,MTA Long Island Rail Road,LIRR,commuter_rail,CR,"New York--Jersey City--Newark, NY--NJ",DO,11,2023,6209433
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2002,2121273
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2002,2230000
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2002,2737883
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2002,2315022
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2002,2824999
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2002,2218143
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2002,2097614
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2002,2511074
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2002,2266074
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2002,2317839
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2002,2704192
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2002,2082394
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2003,2140343
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2003,2158468
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2003,2745027
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2003,2216989
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2003,2573737
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2003,2243637
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2003,2013823
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2003,2508341
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2003,2180532
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2003,2338458
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2003,2734986
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2003,2098376
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2004,2264804
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2004,2401350
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2004,2940957
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2004,2426261
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2004,2881322
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2004,2494108
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2004,2153245
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2004,2786067
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2004,2437321
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2004,2549022
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2004,3071962
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2004,2327101
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2005,2372094
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2005,2518658
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2005,3008558
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2005,2481086
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2005,3262667
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2005,2712225
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2005,2467913
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2005,3030135
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2005,2722083
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2005,2732583
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2005,3493869
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2005,2463570
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2006,2584652
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2006,2734041
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2006,3349373
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2006,2677903
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2006,3295426
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2006,2599449
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2006,2536181
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2006,2954306
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2006,2669370
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2006,2791829
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2006,3391938
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2006,2485605
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2007,2449762
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2007,2597459
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,3,2007,3181133
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,4,2007,2624404
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,5,2007,3116628
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,6,2007,2697792
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,7,2007,2527724
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,8,2007,3008383
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,9,2007,2718264
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,10,2007,2797508
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,11,2007,3480610
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,12,2007,2675144
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,1,2008,2764497
30019,Southeastern Pennsylvania Transportation Authority,SEPTA,commuter_rail,CR,"Philadelphia, PA--NJ--DE--MD",DO,2,2008,2742847
