ntdid,agency,acronym,mode,ntd_mode,region,month,year,vrh
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",9,2022,131052
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",10,2022,135817
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",11,2022,133762
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",12,2022,137549
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",1,2023,138141
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",2,2023,125147
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",3,2023,144390
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",4,2023,135009
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",5,2023,141929
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",6,2023,136942
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",7,2023,138618
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",8,2023,143991
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",9,2023,136585
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",10,2023,142814
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",11,2023,137662
90014,Alameda-Contra Costa Transit District,ACT,suburban_bus,MB,"San Francisco--Oakland, CA",12,2023,138293.45454545456
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2002,91106
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2002,83376
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2002,89884
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2002,92389
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2002,96492
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2002,90391
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2002,94826
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2002,95869
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2002,89382
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2002,100428
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2002,92884
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2002,95599
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2003,97743
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2003,89206
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2003,97171
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2003,97034
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2003,97523
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2003,95046
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2003,97784
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2003,97261
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2003,94881
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2003,100102
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2003,91318
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2003,97882
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2004,96491
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2004,91134
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2004,101274
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2004,97711
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2004,93648
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2004,95928
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2004,96291
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2004,97092
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2004,79165
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2004,96161
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2004,93141
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2004,97999
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2005,97464
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2005,91144
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2005,102726
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2005,98054
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2005,97980
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2005,99096
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2005,96604
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2005,96486
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2005,93939
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2005,80037
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2005,95663
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2005,101286
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2006,101619
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2006,93068
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2006,105686
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2006,97834
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2006,103238
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2006,102015
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2006,96394
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2006,106269
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2006,99471
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2006,104441
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2006,96922
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2006,100620
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2007,105413
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2007,96360
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2007,108998
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2007,104824
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2007,109729
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2007,104256
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2007,106894
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2007,112541
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2007,101453
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2007,111867
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2007,104316
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2007,104373
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2008,108608
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2008,102936
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2008,107330
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2008,104446
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2008,106067
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2008,102697
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2008,107004
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2008,105441
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2008,103361
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2008,107348
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2008,94635
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2008,101958
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2009,85145
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2009,77991
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2009,85662
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2009,84386
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2009,83127
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2009,85160
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2009,87426
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2009,85469
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2009,83219
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2009,87407
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2009,81277
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2009,86445
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2010,83800
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2010,79793
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2010,89637
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2010,86355
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2010,84641
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2010,86393
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2010,88647
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2010,87681
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2010,84398
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2010,86509
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2010,79248
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2010,83435
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2011,81364
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2011,76183
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2011,85714
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2011,81365
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2011,82190
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2011,83040
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2011,81013
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2011,86235
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2011,81018
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2011,83036
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2011,81049
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2011,85057
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2012,84350
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2012,80016
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2012,85236
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2012,81188
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2012,84560
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2012,82999
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2012,83357
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2012,86306
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2012,78909
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2012,88288
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2012,82936
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2012,82884
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2013,86689
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2013,78956
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2013,85491
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",4,2013,85559
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",5,2013,86993
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",6,2013,83375
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",7,2013,88010
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",8,2013,88836
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",9,2013,82548
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",10,2013,90712
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",11,2013,84355
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",12,2013,86889
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",1,2014,90191
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",2,2014,83606
40029,Broward County Board of County Commissioners,BCT,suburban_bus,MB,"Miami--Fort Lauderdale, FL",3,2014,91041
